,Sample name,AA amplicon number,Feature ID,Classification,Location,Oncogenes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version,Tissue of origin,Sample type,Feature BED file,CNV BED file,AA PNG file,AA PDF file,AA summary file,Run metadata JSON,Sample metadata JSON,All genes
654,NCIH1437_LUNG,4.0,NCIH1437_LUNG_amplicon4_ecDNA_1,ecDNA,"['chr5:596856-1968299', 'chr5:1971469-2460580', 'chr5:20461529-20461761', 'chr5:20463869-20464065']",['TERT'],1.0240150361204314,1860982.0,11.028734809283904,15.051358482953852,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1437_LUNG_amplicon4_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1437_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1437_LUNG/NCIH1437_LUNG_AA_results/NCIH1437_LUNG_amplicon4.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1437_LUNG/NCIH1437_LUNG_AA_results/NCIH1437_LUNG_amplicon4.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1437_LUNG/NCIH1437_LUNG_AA_results/NCIH1437_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1437_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1437_LUNG_sample_metadata.json,"['BRD9', 'CEP72', 'CLPTM1L', 'CTD-2194D22.4', 'CTD-3080P12.3', 'IRX4', 'LPCAT1', 'MRPL36', 'NDUFS6', 'NKD2', 'SDHAP3', 'SLC12A7', 'SLC6A18', 'SLC6A19', 'SLC6A3', 'TERT', 'TPPP', 'TRIP13', 'ZDHHC11', 'ZDHHC11B']"
655,NCIH146_LUNG,1.0,NCIH146_LUNG_amplicon1_Linear amplification_1,Linear amplification,['chr4:181432529-181693010'],[],0.5620303498889055,260481.0,5.255504262260175,5.255504262260175,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH146_LUNG_amplicon1_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH146_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH146_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH146_LUNG_sample_metadata.json,[]
656,NCIH146_LUNG,2.0,NCIH146_LUNG_amplicon2_ecDNA_1,ecDNA,['chr6:167932865-168197071'],[],0.6651118193717096,264206.0,7.298844528412157,7.682324719492139,LowCN,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH146_LUNG_amplicon2_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH146_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH146_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH146_LUNG_sample_metadata.json,"['FRMD1', 'HGC6.3', 'KIF25', 'KIF25-AS1']"
657,NCIH146_LUNG,3.0,NCIH146_LUNG_amplicon3_Linear amplification_1,Linear amplification,"['chr12:22249620-22505700', 'chr12:22536185-22537368']",[],0.6922519838602964,257263.0,5.935990523311154,5.935990523311154,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH146_LUNG_amplicon3_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH146_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH146_LUNG/NCIH146_LUNG_AA_results/NCIH146_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH146_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH146_LUNG_sample_metadata.json,['ST8SIA1']
658,NCIH157DM_LUNG,1.0,NCIH157DM_LUNG_amplicon1_ecDNA_1,ecDNA,['chr1:117367683-118034751'],[],0.6664122111137836,667068.0,4.740450955577336,4.740450955577336,LowCN,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH157DM_LUNG_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH157DM_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH157DM_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH157DM_LUNG_sample_metadata.json,"['GDAP2', 'TENT5C', 'WDR3']"
659,NCIH157DM_LUNG,2.0,NCIH157DM_LUNG_amplicon2_Linear amplification_1,Linear amplification,['chr1:145119567-146294564'],[],0.6213821722678692,1174997.0,5.510148376936577,8.971252731444407,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH157DM_LUNG_amplicon2_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH157DM_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH157DM_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH157DM_LUNG_sample_metadata.json,"['ANKRD34A', 'ANKRD35', 'CD160', 'GNRHR2', 'GPR89A', 'HJV', 'ITGA10', 'LIX1L', 'LIX1L-AS1', 'NBPF10', 'NBPF20', 'NBPF25P', 'NOTCH2NLA', 'NUDT17', 'PDZK1', 'PEX11B', 'PIAS3', 'POLR3C', 'POLR3GL', 'RBM8A', 'RNF115', 'RNVU1-14', 'RNVU1-6', 'TXNIP']"
660,NCIH157DM_LUNG,3.0,NCIH157DM_LUNG_amplicon3_Linear amplification_1,Linear amplification,['chr1:147109555-148704544'],"['BCL9', 'CHD1L']",0.2358470008157177,1594989.0,5.353762195179883,9.033759135678546,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH157DM_LUNG_amplicon3_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH157DM_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH157DM_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH157DM_LUNG_sample_metadata.json,"['ACP6', 'BCL9', 'CHD1L', 'FMO5', 'GJA5', 'GJA8', 'GPR89B', 'NBPF11', 'NBPF13P', 'NBPF14', 'NOTCH2NLB', 'PDE4DIPP1', 'PDIA3P1', 'PDZK1P1', 'PPIAL4G', 'PRKAB2', 'RNVU1-1', 'RNVU1-3', 'RNVU1-7']"
661,NCIH157DM_LUNG,4.0,NCIH157DM_LUNG_amplicon4_BFB_1,BFB,"['chr18:67413278-67413905', 'chr18:68207150-68207742', 'chr18:68207785-68207894', 'chr18:68247470-68256105', 'chr18:68256750-68288488']",[],1.0503959047447076,41701.0,4.12549362217229,6.906701209382381,LowCN,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH157DM_LUNG_amplicon4_BFB_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH157DM_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon4.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_amplicon4.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH157DM_LUNG/NCIH157DM_LUNG_AA_results/NCIH157DM_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH157DM_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH157DM_LUNG_sample_metadata.json,[]
662,NCIH1651_LUNG,10.0,NCIH1651_LUNG_amplicon10_Complex non-cyclic_1,Complex non-cyclic,"['chr5:34410753-35458401', 'chr5:35461057-35555768', 'chr5:39499458-40110848']",[],1.636034021391998,1753749.0,7.508408667967905,7.508408667967906,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon10_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon10.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon10.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,"['AGXT2', 'BRIX1', 'DNAJC21', 'PRLR', 'RAD1', 'RAI14', 'TTC23L']"
663,NCIH1651_LUNG,11.0,NCIH1651_LUNG_amplicon11_Linear amplification_1,Linear amplification,"['chr8:72601967-72875540', 'chr8:72881588-73738635']",[],1.1323727120485056,1130620.0,7.345466888346072,7.345466888346074,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon11_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon11.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon11.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,"['C8orf89', 'RDH10', 'RDH10-AS1', 'RPL7', 'SBSPON', 'STAU2-AS1', 'TERF1']"
664,NCIH1651_LUNG,12.0,NCIH1651_LUNG_amplicon12_Linear amplification_1,Linear amplification,['chr8:90009304-90134179'],[],0.6486222267528138,124875.0,5.693577139221582,5.693577139221582,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon12_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon12.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon12.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,['CALB1']
665,NCIH1651_LUNG,13.0,NCIH1651_LUNG_amplicon13_Complex non-cyclic_1,Complex non-cyclic,"['chr9:33848256-34736742', 'chr19:31859298-32166148', 'chr20:20336899-20337550']",[],0.8520938590871996,1195987.0,6.695016525010376,8.172104047966013,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon13_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon13.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon13.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,"['ARID3C', 'C9orf24', 'CCL19', 'CCL21', 'CCL27', 'CNTFR', 'CNTFR-AS1', 'DCAF12', 'DCTN3', 'DNAI1', 'ENHO', 'FAM205A', 'FAM219A', 'GALT', 'IL11RA', 'KIF24', 'MYORG', 'NUDT2', 'RPP25L', 'SIGMAR1', 'SNORD121A', 'SNORD121B', 'UBAP1', 'UBAP2']"
666,NCIH1651_LUNG,14.0,NCIH1651_LUNG_amplicon14_Linear amplification_1,Linear amplification,"['chr10:34601535-35094916', 'chr10:36406943-36894911']",[],1.116345578376569,981349.0,6.891713965989627,7.448884157365575,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon14_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon14.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon14.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,"['CUL2', 'PARD3', 'PARD3-AS1']"
667,NCIH1651_LUNG,15.0,NCIH1651_LUNG_amplicon15_Linear amplification_1,Linear amplification,['chr11:115392154-115752145'],[],0.7075860660218266,359991.0,5.923827000499506,5.923827000499506,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon15_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon15.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon15.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,['CADM1']
668,NCIH1651_LUNG,16.0,NCIH1651_LUNG_amplicon16_Linear amplification_1,Linear amplification,['chr12:6544888-6789885'],['ZNF384'],0.6659602305618904,244997.0,6.8103217000158605,6.8103217000158605,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon16_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon16.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon16.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,"['ACRBP', 'CD4', 'CHD4', 'COPS7A', 'IFFO1', 'ING4', 'LAG3', 'LPAR5', 'MLF2', 'NOP2', 'PIANP', 'PTMS', 'SCARNA11', 'ZNF384']"
669,NCIH1651_LUNG,17.0,NCIH1651_LUNG_amplicon17_Complex non-cyclic_1,Complex non-cyclic,"['chr12:37800000-37924683', 'chr12:37924722-38045253']",[],0.5674838856564103,245214.0,4.993653395691339,5.004042783708763,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon17_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon17.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon17.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,[]
670,NCIH1651_LUNG,18.0,NCIH1651_LUNG_amplicon18_Complex non-cyclic_1,Complex non-cyclic,"['chr14:34055967-34442054', 'chr14:39352166-39791013']",[],1.1394984849714838,824934.0,4.761744598585112,5.2994748833617935,None,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon18_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon18.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon18.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,['FBXO33']
671,NCIH1651_LUNG,19.0,NCIH1651_LUNG_amplicon19_Linear amplification_1,Linear amplification,['chr14:35157070-39042160'],"['FOXA1', 'NKX2-1']",0.4156937038552272,3885090.0,4.833822234021049,4.8486542494480265,LowCN,GRCh38,lung,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/NCIH1651_LUNG_amplicon19_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/NCIH1651_LUNG.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon19.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_amplicon19.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/NCIH1651_LUNG/NCIH1651_LUNG_AA_results/NCIH1651_LUNG_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/NCIH1651_LUNG_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/NCIH1651_LUNG_sample_metadata.json,"['BRMS1L', 'CLEC14A', 'FOXA1', 'INSM2', 'MBIP', 'MIPOL1', 'NFKBIA', 'NKX2-1', 'NKX2-1-AS1', 'NKX2-8', 'PAX9', 'PSMA6', 'PTCSC3', 'RALGAPA1', 'SFTA3', 'SLC25A21', 'SLC25A21-AS1', 'SNORA101B', 'SSTR1', 'TTC6']"
